Object,Property,Value,False
Object812,Property4,234576,"[941912, 988204, 639659, 956573, 982123, 954792, 717470, 761928, 760682, 602366, 718104, 621175, 907562, 958314, 805632, 753840, 867954, 744649, 541842, 844780]"
Object812,Property5,136163,"[519738, 689483, 732748, 992972, 880844, 504965, 560902, 824931, 904326, 508133, 967399, 621791, 685459, 515859, 520402, 562670, 507258, 981798, 930014, 633972]"
Object812,Property6,171741,"[652340, 747185, 927007, 694970, 717874, 954805, 576383, 952235, 661048, 500456, 856722, 684555, 825233, 844858, 859016, 841648, 874787, 807610, 880219, 821586]"
Object813,Property1,216912,"[698494, 519354, 980381, 702959, 805427, 959167, 695324, 536173, 905289, 809099, 905192, 500224, 630007, 753991, 818370, 890612, 779495, 774502, 751965, 770499]"
Object813,Property2,224370,"[737181, 761143, 564599, 679585, 940579, 981435, 750840, 690177, 564140, 678524, 778354, 813464, 987708, 695994, 930758, 509481, 591083, 862396, 913619, 835961]"
Object813,Property3,246668,"[957153, 698689, 590756, 855075, 776855, 775738, 633821, 805258, 874753, 838654, 591620, 788789, 841597, 624483, 752290, 649651, 623859, 687119, 614971, 971932]"
Object813,Property4,482539,"[533138, 681650, 870832, 678275, 604359, 847458, 674639, 998432, 914283, 670900, 696338, 782343, 793740, 855508, 571149, 694651, 622333, 855064, 551481, 719798]"
Object813,Property5,218404,"[560196, 551508, 871981, 993000, 728042, 542001, 582513, 790269, 514437, 917490, 723673, 985197, 799774, 578505, 936128, 986500, 683282, 926693, 986146, 773645]"
Object813,Property6,136237,"[948876, 757090, 687045, 837558, 976306, 539131, 577717, 548326, 510152, 854074, 972175, 771187, 770545, 508144, 600838, 683358, 696482, 940849, 622627, 637680]"
Object814,Property1,289871,"[722912, 916923, 889563, 895758, 995451, 785208, 508224, 609293, 947414, 978038, 742375, 802467, 720381, 518753, 937838, 715619, 528815, 832655, 953690, 682997]"
Object814,Property2,341017,"[655396, 776818, 736684, 628862, 858769, 835042, 516013, 767332, 772714, 684688, 736139, 831700, 894780, 759939, 753362, 592252, 883512, 841687, 977081, 592762]"
Object814,Property3,382619,"[980993, 860353, 652059, 910370, 666381, 893876, 553693, 798343, 561001, 993438, 748485, 740215, 529408, 775582, 545787, 668096, 921675, 978035, 504341, 931074]"
Object814,Property4,460485,"[551406, 505380, 930770, 538086, 550430, 649778, 907764, 634717, 684309, 928987, 957156, 839957, 762364, 548965, 693056, 521429, 725745, 608084, 827781, 508936]"
Object814,Property5,490469,"[987072, 684400, 717937, 887457, 968710, 706781, 779415, 936806, 740907, 724554, 556181, 862265, 587322, 748982, 624186, 812846, 557652, 871746, 650761, 853450]"
Object814,Property6,383696,"[776253, 572275, 692040, 815030, 761051, 855746, 950118, 713956, 988091, 707252, 867711, 790418, 602537, 716610, 912708, 888237, 616332, 989120, 681837, 939491]"
Object815,Property1,215431,"[570630, 846297, 559469, 739384, 715168, 834723, 670669, 700067, 926384, 883132, 626643, 990119, 919720, 661367, 516620, 847315, 975962, 846979, 559665, 546685]"
Object815,Property2,106849,"[534142, 945567, 686370, 978956, 876691, 948233, 838404, 816592, 923697, 556699, 802626, 720776, 864302, 703012, 906556, 653540, 851746, 637043, 680246, 974826]"
Object815,Property3,293641,"[983142, 523655, 579606, 566517, 952846, 894906, 869344, 792606, 817400, 784865, 959003, 950115, 982821, 603213, 636406, 783502, 907944, 569941, 608538, 928990]"
Object815,Property4,376553,"[723682, 747712, 937119, 872134, 538936, 915298, 829754, 596214, 630821, 901354, 901978, 770245, 665539, 635065, 615640, 888623, 874171, 852133, 587208, 729618]"
Object815,Property5,476395,"[595878, 907902, 592936, 758945, 782962, 603032, 733623, 886113, 789456, 842015, 825678, 777624, 778273, 885103, 968011, 624243, 891907, 545770, 772775, 909525]"
Object815,Property6,309963,"[596638, 576421, 772073, 615632, 862991, 694448, 832605, 981998, 667599, 957762, 516775, 613894, 506424, 959315, 561541, 994265, 780126, 860255, 836226, 701609]"
Object816,Property1,418328,"[835797, 573170, 848611, 717444, 557223, 519372, 505555, 685562, 861951, 895722, 582242, 565149, 776572, 724087, 506165, 868787, 757687, 937007, 598010, 565563]"
Object816,Property2,342132,"[633243, 604033, 804274, 627843, 962571, 867321, 660167, 998740, 742410, 728008, 907165, 759531, 693550, 871067, 538261, 584085, 618055, 733683, 934752, 514247]"
Object816,Property3,132210,"[806181, 804085, 633140, 740844, 979593, 833402, 681638, 678446, 940851, 787453, 957439, 870592, 751981, 662209, 563810, 748105, 523060, 619218, 908559, 994032]"
Object816,Property4,407745,"[736780, 862774, 580955, 855421, 521836, 501663, 816786, 541005, 969075, 964898, 811591, 791603, 539660, 691350, 797894, 705677, 898203, 841195, 985118, 978209]"
Object816,Property5,325264,"[526881, 703049, 930452, 677681, 690352, 693239, 549015, 757105, 768350, 918040, 577907, 888646, 501183, 920205, 989491, 920469, 520868, 624046, 801934, 766119]"
Object816,Property6,333191,"[788742, 890951, 562909, 725357, 645686, 897271, 565405, 729486, 971523, 634870, 918201, 634100, 686479, 820646, 609575, 544023, 503539, 572747, 523666, 673137]"
Object817,Property1,430178,"[807399, 524946, 976006, 629019, 794948, 621151, 679010, 961738, 555509, 540230, 607341, 904005, 998335, 786580, 726301, 877644, 716517, 958657, 867308, 519495]"
Object817,Property2,294862,"[753213, 687454, 756187, 972310, 780896, 665159, 661697, 751304, 876021, 810128, 558969, 860286, 638424, 935593, 815057, 696325, 945292, 966085, 575809, 785621]"
Object817,Property3,145212,"[787637, 968451, 788713, 783015, 669662, 753096, 557159, 734157, 973501, 543343, 534379, 604131, 975289, 876422, 605823, 937597, 904949, 832074, 645557, 542863]"
Object817,Property4,408425,"[645824, 730176, 932415, 755196, 811994, 520011, 576316, 896202, 805600, 931401, 518181, 721906, 524204, 983397, 890412, 904800, 723267, 578041, 598062, 649050]"
Object817,Property5,322730,"[632101, 933275, 925718, 791061, 622011, 552495, 837082, 774053, 509564, 731142, 515832, 693943, 551003, 885981, 513181, 610487, 926932, 913054, 556488, 947726]"
Object817,Property6,168439,"[804647, 873650, 664709, 848736, 569997, 850229, 583425, 534037, 760702, 856054, 537456, 657742, 887081, 868672, 759918, 938758, 771086, 563646, 577616, 960674]"
Object818,Property1,121339,"[946882, 799166, 912843, 955333, 817024, 927410, 829429, 539929, 751448, 848425, 602332, 664309, 631959, 772334, 721096, 990913, 852803, 706476, 551702, 780147]"
Object818,Property2,371705,"[739683, 928730, 947962, 891031, 562918, 939735, 681575, 838373, 934651, 691561, 646741, 936659, 985503, 644878, 696976, 638869, 762152, 664651, 932106, 856359]"
Object818,Property3,138369,"[993805, 808108, 681736, 520730, 827377, 520106, 583014, 746387, 635644, 525380, 824256, 611730, 865836, 905104, 931171, 867277, 616966, 867937, 892394, 579441]"
Object818,Property4,426106,"[501918, 862840, 813754, 773579, 884399, 836048, 901157, 641423, 811004, 933084, 644273, 943255, 823596, 856443, 771358, 604751, 563160, 749006, 774500, 575262]"
Object818,Property5,306339,"[865402, 875924, 698928, 719391, 578590, 938556, 623529, 826615, 500252, 830187, 633301, 579771, 852888, 517919, 641529, 632525, 849059, 859695, 712383, 856854]"
Object818,Property6,157787,"[951666, 533700, 845361, 625140, 599573, 790796, 617895, 647621, 526246, 667021, 577998, 539905, 693113, 633267, 571474, 501487, 788347, 757412, 578975, 985136]"
Object819,Property1,428429,"[798258, 513495, 866658, 643570, 729933, 979396, 701907, 700922, 682590, 959860, 855214, 684391, 678086, 503559, 512259, 899163, 626098, 927557, 901955, 504915]"
Object819,Property2,400971,"[690995, 535744, 877121, 793831, 753395, 742605, 554391, 982050, 911887, 598369, 560545, 890476, 909536, 758667, 962704, 965985, 569072, 621101, 872376, 592879]"
Object819,Property3,447865,"[647567, 984076, 672236, 745012, 827694, 755087, 765016, 804570, 716721, 917400, 536970, 754430, 710759, 690252, 691447, 583876, 869897, 776994, 761199, 999865]"
Object819,Property4,348767,"[725674, 778394, 933897, 784039, 805985, 823287, 954038, 683305, 570062, 547391, 983665, 512012, 958881, 878977, 595733, 658316, 685744, 641236, 545312, 793013]"
Object819,Property5,129165,"[889894, 787117, 569835, 516013, 697041, 782949, 883755, 510592, 985847, 888631, 838771, 980114, 881062, 570629, 823846, 778453, 844719, 702307, 720667, 989937]"
Object819,Property6,382289,"[629431, 759450, 991153, 645122, 750768, 514122, 613628, 895148, 937969, 815461, 598907, 561285, 781222, 684147, 901031, 528969, 637796, 799108, 707226, 704872]"
Object820,Property1,408250,"[779261, 542274, 866348, 549212, 648365, 913018, 873540, 767972, 734737, 655640, 757471, 709071, 712661, 595556, 989467, 760750, 780241, 841850, 655846, 763502]"
Object820,Property2,199590,"[583127, 757267, 764329, 828459, 669839, 667029, 771781, 715182, 956036, 747269, 632738, 994096, 759580, 600321, 878936, 553838, 875422, 656234, 876506, 648789]"
Object820,Property3,205339,"[518644, 643405, 634264, 900064, 830061, 560155, 614328, 994580, 834161, 568948, 887731, 565589, 843629, 511716, 764715, 961673, 645780, 530799, 841987, 712901]"
Object820,Property4,477237,"[725704, 921285, 601342, 873946, 589938, 569640, 645159, 699419, 569351, 843633, 688426, 616669, 696430, 640987, 848111, 966781, 634725, 695506, 941577, 854566]"
Object820,Property5,157126,"[500120, 898430, 776246, 862982, 910664, 555156, 949168, 956168, 675000, 637662, 781891, 864798, 735265, 876172, 716323, 743540, 620436, 872704, 821536, 604607]"
Object820,Property6,107436,"[653833, 960526, 941994, 785946, 561594, 607576, 624663, 971956, 940994, 918554, 590820, 848084, 775440, 688596, 846552, 957639, 815435, 763158, 826463, 982295]"
Object821,Property1,487972,"[699565, 832154, 684580, 970296, 914339, 880808, 892412, 529913, 886488, 588797, 844827, 794436, 580975, 635558, 735267, 953017, 778200, 736716, 699840, 676369]"
Object821,Property2,265933,"[633915, 677711, 895038, 888868, 878015, 707149, 564564, 781511, 790075, 885663, 915396, 841128, 958175, 671157, 947115, 801532, 535996, 994064, 575806, 711752]"
Object821,Property3,106899,"[538253, 536195, 776014, 781659, 526573, 704638, 917898, 954497, 824555, 663589, 661766, 796534, 710914, 958148, 558348, 843530, 639085, 806763, 736444, 500871]"
Object821,Property4,413396,"[657868, 888765, 979266, 897110, 754435, 606379, 957456, 902284, 642923, 589776, 816886, 927843, 823218, 603620, 914295, 755998, 891740, 586503, 775479, 725677]"
Object821,Property5,203052,"[760113, 653884, 919847, 809631, 855495, 778601, 719926, 825046, 716176, 817720, 559918, 970534, 762888, 808381, 690645, 942383, 641056, 896281, 615807, 897424]"
Object821,Property6,272542,"[524473, 662048, 947311, 643066, 736281, 765271, 551085, 601632, 720581, 677547, 938419, 677486, 942563, 579616, 589850, 887300, 598739, 869445, 946913, 967560]"
Object822,Property1,421391,"[677857, 949675, 505701, 877276, 727053, 819253, 585443, 550093, 806194, 721413, 772924, 534877, 540217, 976563, 930159, 902718, 694711, 722239, 928396, 619308]"
Object822,Property2,133203,"[838830, 618390, 631154, 916674, 555625, 526015, 895178, 507405, 726586, 505644, 570596, 739421, 531567, 781784, 638641, 945601, 851856, 647699, 720991, 950011]"
Object822,Property3,339476,"[663526, 662276, 834214, 627391, 604553, 834250, 978299, 792574, 952921, 818033, 570054, 538754, 561256, 941722, 591442, 790338, 899505, 734240, 952870, 779979]"
Object822,Property4,489033,"[526236, 834983, 875307, 858812, 764017, 942743, 573177, 655825, 930789, 706163, 747441, 928562, 818691, 846912, 628179, 793508, 845332, 731591, 508466, 861554]"
Object822,Property5,189220,"[629422, 750399, 712688, 731422, 841478, 848718, 634357, 591628, 618250, 969116, 620913, 875222, 980104, 830704, 544864, 786677, 806908, 888579, 572696, 590440]"
Object822,Property6,495833,"[500817, 639295, 665142, 563617, 967006, 999222, 628927, 606215, 858778, 972386, 509865, 710668, 710834, 556632, 992355, 875175, 816888, 713667, 638654, 513374]"
Object823,Property1,419784,"[930395, 921241, 890335, 753967, 610806, 981764, 889954, 729933, 504988, 888648, 892930, 595790, 550314, 586175, 866967, 945719, 831176, 626746, 880643, 695119]"
Object823,Property2,197714,"[861625, 961223, 986559, 550772, 776206, 852741, 929827, 591769, 512015, 983189, 725387, 587360, 848582, 536442, 730041, 653009, 895380, 719178, 864537, 579500]"
Object823,Property3,147408,"[536748, 755896, 967641, 650376, 548214, 632992, 734117, 789591, 781513, 850608, 551158, 985160, 669283, 579156, 994613, 766551, 751456, 608136, 811514, 768131]"
Object823,Property4,120243,"[506086, 998929, 982100, 613461, 920753, 760283, 582512, 514992, 571842, 542568, 541016, 819963, 755343, 653225, 511953, 584764, 596769, 735056, 575037, 829939]"
Object823,Property5,319510,"[958429, 929301, 599040, 945887, 541334, 677614, 919846, 800621, 737828, 640042, 687182, 931536, 641178, 981555, 782356, 658167, 664623, 826770, 624072, 954550]"
Object823,Property6,178111,"[734377, 761479, 954455, 948902, 769619, 615597, 961678, 641544, 742121, 690142, 686060, 993910, 628656, 984386, 583262, 645600, 780485, 946038, 639508, 888711]"
Object824,Property1,290767,"[566777, 659016, 541596, 719444, 588574, 744623, 689873, 587948, 981169, 558320, 881681, 634996, 724910, 966112, 604788, 869908, 535767, 517643, 658904, 827328]"
Object824,Property2,212512,"[550600, 805193, 649595, 899527, 878986, 786598, 515841, 603031, 643329, 559484, 976104, 900803, 768372, 661087, 879441, 709749, 770070, 858554, 873924, 930119]"
Object824,Property3,226552,"[753283, 654079, 598082, 711601, 930529, 803046, 590799, 752717, 653976, 610408, 739926, 956244, 776703, 944064, 594710, 787920, 889588, 730202, 914082, 795350]"
Object824,Property4,430403,"[764785, 515639, 778570, 631765, 803277, 716084, 976707, 871820, 751344, 528462, 755872, 748014, 801260, 762876, 541323, 970436, 807675, 810726, 731873, 917934]"
Object824,Property5,128732,"[666806, 564658, 776324, 730052, 823888, 717373, 914335, 637808, 995850, 998954, 559152, 686241, 728946, 546583, 820842, 853742, 962073, 700458, 767475, 809804]"
Object824,Property6,186240,"[720993, 964349, 885401, 509749, 760327, 875151, 732170, 553669, 644712, 857595, 922616, 865290, 794731, 556725, 995279, 715468, 709628, 912276, 770490, 591799]"
Object825,Property1,495483,"[916714, 623601, 746877, 867421, 700179, 535472, 550990, 740230, 573977, 593862, 915272, 807648, 879927, 548638, 844147, 598342, 913594, 947441, 727619, 722585]"
Object825,Property2,322220,"[996265, 965075, 629835, 727817, 636032, 633141, 588373, 961153, 561482, 635775, 571547, 620880, 526998, 810650, 549120, 905110, 785208, 837277, 667726, 963290]"
Object825,Property3,498788,"[900773, 786152, 915008, 893561, 571540, 669734, 702639, 969583, 731099, 913606, 531669, 565987, 524091, 912372, 969132, 561563, 620841, 710975, 721255, 571329]"
Object825,Property4,239985,"[618808, 684673, 913284, 638055, 988870, 577959, 869024, 693331, 506643, 559536, 776600, 642252, 935649, 735918, 865211, 883754, 953109, 723739, 810539, 678044]"
Object825,Property5,494373,"[795034, 807835, 922991, 550908, 711499, 664915, 762365, 867177, 770422, 555459, 766814, 506597, 866238, 776544, 994715, 655690, 822190, 627863, 504589, 961332]"
Object825,Property6,149096,"[847404, 731000, 683106, 746060, 779278, 812230, 731064, 836804, 904744, 603841, 948889, 866868, 775616, 717217, 929280, 729841, 792598, 823421, 579298, 690425]"
Object826,Property1,346957,"[949175, 845433, 839703, 811095, 829517, 823079, 745558, 936404, 896530, 970376, 900875, 723237, 903040, 599114, 539134, 974987, 755954, 942261, 604163, 769291]"
Object826,Property2,490050,"[559882, 797328, 551577, 805634, 530257, 545942, 900135, 521575, 508808, 931452, 771070, 803222, 940608, 695557, 630642, 542789, 912809, 504950, 665457, 908576]"
Object826,Property3,362483,"[975585, 550102, 593926, 599111, 682937, 750235, 610026, 594791, 984844, 823584, 954790, 972835, 989828, 671784, 840652, 764653, 875008, 679755, 764513, 924365]"
Object826,Property4,450937,"[534836, 607126, 851041, 590344, 995907, 662036, 801219, 985269, 837150, 632793, 509445, 631852, 634701, 677060, 957706, 805635, 944005, 761294, 679339, 885834]"
Object826,Property5,417003,"[530738, 602318, 575656, 808920, 872149, 833437, 815766, 771922, 873878, 576707, 808550, 560267, 528234, 918603, 639388, 948770, 591559, 705898, 528162, 709680]"
Object826,Property6,236290,"[920634, 599464, 571510, 881951, 671206, 888959, 898628, 839050, 948050, 753511, 617088, 633516, 588920, 534166, 928430, 947419, 745549, 954502, 901149, 714430]"
Object827,Property1,188984,"[932164, 867796, 839901, 798667, 711570, 780243, 978819, 929588, 826316, 670775, 635325, 706649, 968767, 582251, 780919, 768010, 894252, 963271, 619113, 799046]"
Object827,Property2,211295,"[524059, 603839, 986203, 911629, 616754, 601126, 864901, 979133, 505099, 805964, 544404, 621655, 903741, 656883, 597151, 517921, 679950, 946242, 924628, 581196]"
