,Object,Property,Value,Source
52008,sndk,Today's low,41.51,financial-content
52009,sndk,Previous close,41.5,financial-content
52010,sndk,52wk High,53.6,financial-content
52011,sndk,52wk Low,33.03,financial-content
52012,sndk,Shares Outstanding,238319651.0,financial-content
52013,sndk,Change %,3.1,finapps-forbes-com
52014,sndk,Last trading price,42.8,finapps-forbes-com
52015,sndk,Open price,41.56,finapps-forbes-com
52016,sndk,Change $,1.3,finapps-forbes-com
52017,sndk,Volume,5720157.0,finapps-forbes-com
52018,sndk,Today's high,42.92,finapps-forbes-com
52019,sndk,Today's low,41.51,finapps-forbes-com
52020,sndk,Previous close,41.5,finapps-forbes-com
52021,sndk,52wk High,53.6,finapps-forbes-com
52022,sndk,52wk Low,33.03,finapps-forbes-com
52023,sndk,Shares Outstanding,238000000.0,finapps-forbes-com
52024,sndk,Market cap,10000000000.0,finapps-forbes-com
52025,sndk,EPS,5.35,finapps-forbes-com
52026,sndk,Change %,3.13,finviz
52027,sndk,Last trading price,42.8,finviz
52028,sndk,Volume,5720157.0,finviz
52029,sndk,Previous close,41.5,finviz
52030,sndk,52wk High,20.16,finviz
52031,sndk,52wk Low,29.58,finviz
52032,sndk,Shares Outstanding,238370000.0,finviz
52033,sndk,Market cap,9890000000.0,finviz
52034,sndk,EPS,5.35,finviz
52035,sndk,Change %,3.13,fool
52036,sndk,Last trading price,42.8,fool
52037,sndk,Open price,41.56,fool
52038,sndk,Change $,1.3,fool
52039,sndk,Volume,5720157.0,fool
52040,sndk,Today's high,42.92,fool
52041,sndk,Today's low,41.51,fool
52042,sndk,Previous close,41.5,fool
52043,sndk,52wk High,53.6,fool
52044,sndk,52wk Low,33.03,fool
52045,sndk,Market cap,10200000000.0,fool
52046,sndk,Last trading price,42.8,foxbusiness
52047,sndk,Change $,1.3,foxbusiness
52048,sndk,Volume,5731646.0,foxbusiness
52049,sndk,Previous close,41.5,foxbusiness
52050,sndk,Change %,3.13,google-finance
52051,sndk,Last trading price,42.8,google-finance
52052,sndk,Open price,41.56,google-finance
52053,sndk,Change $,1.3,google-finance
52054,sndk,Volume,5720000.0,google-finance
52055,sndk,Today's high,42.92,google-finance
52056,sndk,Today's low,41.51,google-finance
52057,sndk,52wk High,53.6,google-finance
52058,sndk,52wk Low,33.03,google-finance
52059,sndk,Shares Outstanding,238370000.0,google-finance
52060,sndk,Market cap,10200000000.0,google-finance
52061,sndk,EPS,5.35,google-finance
52062,sndk,Change %,3.133,howthemarketworks
52063,sndk,Last trading price,42.8,howthemarketworks
52064,sndk,Open price,41.555,howthemarketworks
52065,sndk,Change $,1.3,howthemarketworks
52066,sndk,Volume,5719046.0,howthemarketworks
52067,sndk,Today's high,42.92,howthemarketworks
52068,sndk,Today's low,41.51,howthemarketworks
52069,sndk,Previous close,41.5,howthemarketworks
52070,sndk,Change %,3.133,hpcwire
52071,sndk,Last trading price,42.8,hpcwire
52072,sndk,Open price,41.55,hpcwire
52073,sndk,Change $,1.3,hpcwire
52074,sndk,Volume,5719046.0,hpcwire
52075,sndk,Today's high,42.92,hpcwire
52076,sndk,Today's low,41.51,hpcwire
52077,sndk,Previous close,41.5,hpcwire
52078,sndk,52wk High,53.6,hpcwire
52079,sndk,52wk Low,33.03,hpcwire
52080,sndk,Shares Outstanding,238319651.0,hpcwire
52081,sndk,Change %,3.13,insidestocks
52082,sndk,Last trading price,42.8,insidestocks
52083,sndk,Open price,41.56,insidestocks
52084,sndk,Change $,1.3,insidestocks
52085,sndk,Volume,4921622.0,insidestocks
52086,sndk,Today's high,42.92,insidestocks
52087,sndk,Today's low,41.51,insidestocks
52088,sndk,Change %,3.18,investopedia
52089,sndk,Last trading price,42.82,investopedia
52090,sndk,Open price,41.56,investopedia
52091,sndk,Change $,1.32,investopedia
52092,sndk,Previous close,41.5,investopedia
52093,sndk,Change %,3.13,investorguide
52094,sndk,Last trading price,42.8,investorguide
52095,sndk,Open price,41.69,investorguide
52096,sndk,Change $,1.3,investorguide
52097,sndk,Today's high,42.92,investorguide
52098,sndk,Today's low,41.51,investorguide
52099,sndk,52wk High,53.61,investorguide
52100,sndk,52wk Low,33.03,investorguide
52101,sndk,Market cap,10200000000.0,investorguide
52102,sndk,EPS,5.361,investorguide
52103,sndk,Change %,3.13,marketintellisearch
52104,sndk,Last trading price,42.8,marketintellisearch
52105,sndk,Open price,41.69,marketintellisearch
52106,sndk,Change $,1.3,marketintellisearch
52107,sndk,Volume,5644.3,marketintellisearch
52108,sndk,Today's high,42.92,marketintellisearch
52109,sndk,Today's low,41.51,marketintellisearch
52110,sndk,Previous close,41.5,marketintellisearch
52111,sndk,Shares Outstanding,238370000.0,marketintellisearch
52112,sndk,Market cap,9890000000.0,marketintellisearch
52113,sndk,EPS,5.35,marketintellisearch
52114,sndk,Change %,3.13,marketwatch
52115,sndk,Last trading price,42.7,marketwatch
52116,sndk,Open price,41.56,marketwatch
52117,sndk,Change $,1.3,marketwatch
52118,sndk,Volume,9560.0,marketwatch
52119,sndk,Today's high,42.92,marketwatch
52120,sndk,Today's low,41.51,marketwatch
52121,sndk,Previous close,41.5,marketwatch
52122,sndk,52wk High,53.61,marketwatch
52123,sndk,52wk Low,33.03,marketwatch
52124,sndk,Market cap,10220000000.0,marketwatch
52125,sndk,EPS,1.83,marketwatch
52126,sndk,Change %,3.133,minyanville
52127,sndk,Last trading price,42.8,minyanville
52128,sndk,Open price,41.55,minyanville
52129,sndk,Change $,1.3,minyanville
52130,sndk,Volume,5717657.0,minyanville
52131,sndk,Today's high,42.92,minyanville
52132,sndk,Today's low,41.51,minyanville
52133,sndk,Previous close,41.5,minyanville
52134,sndk,52wk High,53.6,minyanville
52135,sndk,52wk Low,33.03,minyanville
52136,sndk,Shares Outstanding,238319651.0,minyanville
52137,sndk,Change %,3.13,msn-money
52138,sndk,Last trading price,42.8,msn-money
52139,sndk,Open price,41.56,msn-money
52140,sndk,Change $,1.3,msn-money
52141,sndk,Volume,5720000.0,msn-money
52142,sndk,Today's high,42.92,msn-money
52143,sndk,Today's low,41.51,msn-money
52144,sndk,Previous close,41.5,msn-money
52145,sndk,52wk High,53.61,msn-money
52146,sndk,52wk Low,33.03,msn-money
52147,sndk,Shares Outstanding,238370000.0,msn-money
52148,sndk,Market cap,9890000000.0,msn-money
52149,sndk,EPS,5.35,msn-money
52150,sndk,Change %,3.13,nasdaq-com
52151,sndk,Last trading price,42.8,nasdaq-com
52152,sndk,Open price,41.69,nasdaq-com
52153,sndk,Change $,1.3,nasdaq-com
52154,sndk,Volume,5720157.0,nasdaq-com
52155,sndk,Today's high,42.92,nasdaq-com
52156,sndk,Today's low,41.51,nasdaq-com
52157,sndk,Previous close,41.5,nasdaq-com
52158,sndk,52wk High,53.605,nasdaq-com
52159,sndk,52wk Low,33.03,nasdaq-com
52160,sndk,Shares Outstanding,238372000.0,nasdaq-com
52161,sndk,Market cap,10202321600.0,nasdaq-com
52162,sndk,EPS,5.35,nasdaq-com
52163,sndk,Change %,3.16,optimum
52164,sndk,Last trading price,42813590.0,optimum
52165,sndk,Open price,41.55,optimum
52166,sndk,Change $,1.31,optimum
52167,sndk,Volume,5553392.0,optimum
52168,sndk,Today's high,42.92,optimum
52169,sndk,Today's low,41.51,optimum
52170,sndk,Previous close,41.5,optimum
52171,sndk,52wk High,53.6,optimum
52172,sndk,52wk Low,33.03,optimum
52173,sndk,Shares Outstanding,238320000.0,optimum
52174,sndk,Market cap,10200000000.0,optimum
52175,sndk,EPS,5.37,optimum
52176,sndk,Change %,3.133,paidcontent
52177,sndk,Last trading price,42.8,paidcontent
52178,sndk,Open price,41.55,paidcontent
52179,sndk,Change $,1.3,paidcontent
52180,sndk,Volume,5717657.0,paidcontent
52181,sndk,Today's high,42.92,paidcontent
52182,sndk,Today's low,41.51,paidcontent
52183,sndk,Previous close,41.5,paidcontent
52184,sndk,52wk High,53.6,paidcontent
52185,sndk,52wk Low,33.03,paidcontent
52186,sndk,Shares Outstanding,238319651.0,paidcontent
52187,sndk,Change %,3.13,pc-quote
52188,sndk,Last trading price,42.8,pc-quote
52189,sndk,Open price,41.555,pc-quote
52190,sndk,Change $,1.3,pc-quote
52191,sndk,Volume,5736396.0,pc-quote
52192,sndk,Today's high,42.92,pc-quote
52193,sndk,Today's low,41.51,pc-quote
52194,sndk,Previous close,41.5,pc-quote
52195,sndk,52wk High,53.61,pc-quote
52196,sndk,52wk Low,33.03,pc-quote
52197,sndk,Shares Outstanding,231131729.0,pc-quote
52198,sndk,Market cap,9892438000.0,pc-quote
52199,sndk,Change %,3.13,personal-wealth-biz
52200,sndk,Last trading price,42.8,personal-wealth-biz
52201,sndk,Open price,41.69,personal-wealth-biz
52202,sndk,Volume,5731646.0,personal-wealth-biz
52203,sndk,Today's high,42.92,personal-wealth-biz
52204,sndk,Today's low,41.51,personal-wealth-biz
52205,sndk,Previous close,41.5,personal-wealth-biz
52206,sndk,52wk High,53.61,personal-wealth-biz
52207,sndk,52wk Low,33.03,personal-wealth-biz
52208,sndk,EPS,5.361,personal-wealth-biz
52209,sndk,Change %,3.13,predictwallstreet
52210,sndk,Last trading price,42.8,predictwallstreet
52211,sndk,Change $,1.3,predictwallstreet
52212,sndk,Volume,5720157.0,predictwallstreet
52213,sndk,Change %,3.13,raymond-james
52214,sndk,Last trading price,42.8,raymond-james
52215,sndk,Open price,41.56,raymond-james
52216,sndk,Change $,1.3,raymond-james
52217,sndk,Volume,5720157.0,raymond-james
52218,sndk,Today's high,42.92,raymond-james
52219,sndk,Today's low,41.51,raymond-james
52220,sndk,Previous close,42.8,raymond-james
52221,sndk,52wk High,53.61,raymond-james
52222,sndk,52wk Low,33.03,raymond-james
52223,sndk,EPS,5.49,raymond-james
52224,sndk,Change %,3.133,renewable-energy-world
52225,sndk,Last trading price,42.8,renewable-energy-world
52226,sndk,Open price,41.55,renewable-energy-world
52227,sndk,Change $,1.3,renewable-energy-world
52228,sndk,Volume,5717657.0,renewable-energy-world
52229,sndk,Today's high,42.92,renewable-energy-world
52230,sndk,Today's low,41.51,renewable-energy-world
52231,sndk,Previous close,41.5,renewable-energy-world
52232,sndk,52wk High,53.6,renewable-energy-world
52233,sndk,52wk Low,33.03,renewable-energy-world
52234,sndk,Shares Outstanding,238319651.0,renewable-energy-world
52235,sndk,Change %,3.13,screamingmedia
52236,sndk,Last trading price,1.0,screamingmedia
52237,sndk,Open price,41.56,screamingmedia
52238,sndk,Change $,1.3,screamingmedia
52239,sndk,Volume,8289.0,screamingmedia
52240,sndk,Today's high,42.92,screamingmedia
52241,sndk,Today's low,41.51,screamingmedia
52242,sndk,Previous close,41.5,screamingmedia
52243,sndk,52wk High,53.61,screamingmedia
52244,sndk,52wk Low,33.03,screamingmedia
52245,sndk,Market cap,10220000000.0,screamingmedia
52246,sndk,EPS,1.83,screamingmedia
52247,sndk,Change %,3.13,scroli
52248,sndk,Last trading price,42.8,scroli
52249,sndk,Open price,41.56,scroli
52250,sndk,Change $,1.3,scroli
52251,sndk,Volume,4986406.0,scroli
52252,sndk,Today's high,42.92,scroli
52253,sndk,Today's low,41.51,scroli
52254,sndk,Previous close,41.5,scroli
52255,sndk,52wk High,53.6,scroli
52256,sndk,52wk Low,33.03,scroli
52257,sndk,EPS,5.35,scroli
52258,sndk,Change %,3.13,simple-stock-quotes
52259,sndk,Last trading price,42.8,simple-stock-quotes
52260,sndk,Change $,1.3,simple-stock-quotes
52261,sndk,Change %,3.13,smartmoney
52262,sndk,Last trading price,42.8,smartmoney
52263,sndk,Open price,41.56,smartmoney
52264,sndk,Change $,1.3,smartmoney
52265,sndk,Volume,5728346.0,smartmoney
52266,sndk,Today's high,42.92,smartmoney
52267,sndk,Today's low,41.51,smartmoney
52268,sndk,Previous close,41.5,smartmoney
52269,sndk,52wk High,53.6,smartmoney
52270,sndk,52wk Low,33.03,smartmoney
52271,sndk,Market cap,9890300.0,smartmoney
52272,sndk,Change %,3.133,stocknod
52273,sndk,Last trading price,42.8,stocknod
52274,sndk,Open price,41.55,stocknod
52275,sndk,Change $,1.3,stocknod
52276,sndk,Volume,5725846.0,stocknod
52277,sndk,Today's high,42.92,stocknod
52278,sndk,Today's low,41.51,stocknod
52279,sndk,Previous close,41.5,stocknod
52280,sndk,52wk High,53.6,stocknod
52281,sndk,52wk Low,33.03,stocknod
52282,sndk,Shares Outstanding,238319651.0,stocknod
52283,sndk,Change %,3.13,stockpickr
52284,sndk,Last trading price,4280130313.0,stockpickr
52285,sndk,Open price,41.56,stockpickr
52286,sndk,Change $,1.3,stockpickr
52287,sndk,Volume,5730000.0,stockpickr
52288,sndk,Today's high,42.92,stockpickr
52289,sndk,Today's low,41.51,stockpickr
52290,sndk,Previous close,41.5,stockpickr
52291,sndk,52wk High,53.61,stockpickr
52292,sndk,52wk Low,33.03,stockpickr
52293,sndk,Change %,0.0,stocksmart
52294,sndk,Last trading price,45.11,stocksmart
52295,sndk,Open price,50.29,stocksmart
52296,sndk,Change $,0.0,stocksmart
52297,sndk,Volume,829730.0,stocksmart
52298,sndk,Today's high,47.09,stocksmart
52299,sndk,Today's low,45.06,stocksmart
52300,sndk,Change %,3.16,stocktwits
52301,sndk,Last trading price,42.81,stocktwits
52302,sndk,Change $,1.31,stocktwits
52303,sndk,Change %,3.13,streetinsider-com
52304,sndk,Last trading price,42.8,streetinsider-com
52305,sndk,Open price,41.56,streetinsider-com
52306,sndk,Change $,1.3,streetinsider-com
52307,sndk,Volume,5717657.0,streetinsider-com
52308,sndk,Today's high,42.92,streetinsider-com
52309,sndk,Today's low,41.51,streetinsider-com
52310,sndk,Previous close,41.5,streetinsider-com
52311,sndk,52wk High,53.61,streetinsider-com
52312,sndk,52wk Low,33.03,streetinsider-com
52313,sndk,EPS,5.37,streetinsider-com
52314,sndk,Last trading price,42.8,thecramerreport
52315,sndk,Open price,41.69,thecramerreport
52316,sndk,Change $,1.3,thecramerreport
52317,sndk,Volume,5720157.0,thecramerreport
52318,sndk,Today's high,42.92,thecramerreport
52319,sndk,Today's low,41.51,thecramerreport
52320,sndk,Change %,3.13,thestree
52321,sndk,Last trading price,42.8,thestree
52322,sndk,Open price,41.56,thestree
52323,sndk,Change $,1.3,thestree
52324,sndk,Volume,5720157.0,thestree
52325,sndk,Today's high,42.92,thestree
52326,sndk,Today's low,41.51,thestree
52327,sndk,Previous close,41.5,thestree
52328,sndk,52wk High,53.61,thestree
52329,sndk,52wk Low,33.03,thestree
52330,sndk,Shares Outstanding,2.383196518,thestree
52331,sndk,Market cap,9.6495626699,thestree
52332,sndk,Change %,3.13,tickerspy
52333,sndk,Last trading price,42.8,tickerspy
52334,sndk,Open price,41.55,tickerspy
52335,sndk,Change $,1.3,tickerspy
52336,sndk,Volume,5720157.0,tickerspy
52337,sndk,Today's high,42.92,tickerspy
52338,sndk,Today's low,41.51,tickerspy
52339,sndk,Previous close,41.5,tickerspy
52340,sndk,52wk High,53.6,tickerspy
52341,sndk,52wk Low,33.03,tickerspy
52342,sndk,Market cap,9800000000.0,tickerspy
52343,sndk,Change %,3.13,tmx-quotemedia
52344,sndk,Last trading price,42.8,tmx-quotemedia
52345,sndk,Open price,41.555,tmx-quotemedia
52346,sndk,Change $,1.3,tmx-quotemedia
52347,sndk,Volume,5690738.0,tmx-quotemedia
52348,sndk,Today's high,42.92,tmx-quotemedia
52349,sndk,Today's low,41.51,tmx-quotemedia
52350,sndk,Previous close,41.5,tmx-quotemedia
52351,sndk,52wk High,53.605,tmx-quotemedia
52352,sndk,52wk Low,33.03,tmx-quotemedia
52353,sndk,Shares Outstanding,238319651.0,tmx-quotemedia
52354,sndk,Market cap,10200081063.0,tmx-quotemedia
52355,sndk,EPS,5.37,tmx-quotemedia
52356,sndk,Change %,3.13,updown
52357,sndk,Last trading price,42.8,updown
52358,sndk,Open price,41.69,updown
52359,sndk,Change $,1.3,updown
52360,sndk,Volume,5720057.0,updown
52361,sndk,Today's high,42.92,updown
52362,sndk,Today's low,41.51,updown
52363,sndk,Previous close,41.5,updown
52364,sndk,52wk High,53.6,updown
52365,sndk,52wk Low,33.03,updown
52366,sndk,Shares Outstanding,238320000000.0,updown
52367,sndk,Market cap,9890000000.0,updown
52368,sndk,EPS,5.5,updown
52369,sndk,Change %,3.13,wallstreetsurvivor
52370,sndk,Last trading price,42.8,wallstreetsurvivor
52371,sndk,Open price,41.56,wallstreetsurvivor
52372,sndk,Change $,1.3,wallstreetsurvivor
52373,sndk,Volume,5717657.0,wallstreetsurvivor
52374,sndk,Today's high,42.92,wallstreetsurvivor
52375,sndk,Today's low,41.51,wallstreetsurvivor
52376,sndk,52wk High,53.61,wallstreetsurvivor
52377,sndk,52wk Low,33.03,wallstreetsurvivor
52378,sndk,Market cap,10000000000.0,wallstreetsurvivor
52379,sndk,EPS,5.44,wallstreetsurvivor
52380,sndk,Change %,3.13,yahoo-finance
52381,sndk,Last trading price,42.8,yahoo-finance
52382,sndk,Open price,41.69,yahoo-finance
52383,sndk,Change $,1.3,yahoo-finance
52384,sndk,Volume,5720157.0,yahoo-finance
52385,sndk,Today's high,42.92,yahoo-finance
52386,sndk,Today's low,41.51,yahoo-finance
52387,sndk,Previous close,41.5,yahoo-finance
52388,sndk,52wk High,53.61,yahoo-finance
52389,sndk,52wk Low,33.03,yahoo-finance
52390,sndk,Market cap,10200000000.0,yahoo-finance
52391,sndk,EPS,5.36,yahoo-finance
52392,sndk,Change %,3.16,ycharts-com
52393,sndk,Last trading price,42.81,ycharts-com
52394,sndk,Change $,1.31,ycharts-com
52395,sndk,52wk High,53.6,ycharts-com
52396,sndk,52wk Low,33.03,ycharts-com
52397,sndk,Market cap,10130000000.0,ycharts-com
52398,sndk,EPS,5.37,ycharts-com
52399,sndk,Change %,3.13,zacks
52400,sndk,Last trading price,42.8,zacks
52401,sndk,Change $,1.3,zacks
52402,sndk,Volume,0.5720275,zacks
52403,sndk,Today's high,42.92,zacks
52404,sndk,Today's low,41.51,zacks
52405,sndk,52wk High,53.61,zacks
52406,sndk,52wk Low,33.03,zacks
52407,sndk,Market cap,9890000000.0,zacks
52408,sndk,EPS,4.42,zacks
52409,spls,Change %,0.76,advfn
52410,spls,Last trading price,15.92,advfn
52411,spls,Open price,15.89,advfn
52412,spls,Change $,0.12,advfn
52413,spls,Volume,10827832.0,advfn
52414,spls,Today's high,15.98,advfn
52415,spls,Today's low,15.73,advfn
52416,spls,Change %,0.76,barchart
52417,spls,Last trading price,15.92,barchart
52418,spls,Open price,15.84,barchart
52419,spls,Change $,0.12,barchart
52420,spls,Volume,10035055.0,barchart
52421,spls,Today's high,15.98,barchart
52422,spls,Today's low,15.73,barchart
52423,spls,Previous close,15.8,barchart
52424,spls,52wk High,23.48,barchart
52425,spls,52wk Low,14.66,barchart
52426,spls,Market cap,11400000000.0,barchart
52427,spls,Yield,2.56,barchart
52428,spls,Dividend,0.4,barchart
52429,spls,EPS,1.24,barchart
52430,spls,Change %,0.76,barrons
52431,spls,Last trading price,15.92,barrons
52432,spls,Open price,15.89,barrons
52433,spls,Change $,0.12,barrons
52434,spls,Volume,10802000.0,barrons
52435,spls,Today's high,15.98,barrons
52436,spls,Today's low,15.73,barrons
52437,spls,Shares Outstanding,726220000.0,barrons
52438,spls,Market cap,11130000000.0,barrons
52439,spls,Yield,2.51,barrons
52440,spls,Dividend,0.1,barrons
52441,spls,Change %,0.759,bloomberg
52442,spls,Last trading price,15.92,bloomberg
52443,spls,Open price,15.89,bloomberg
52444,spls,Change $,0.12,bloomberg
52445,spls,Volume,10827832.0,bloomberg
52446,spls,Today's high,15.98,bloomberg
52447,spls,Today's low,15.73,bloomberg
52448,spls,52wk High,23.75,bloomberg
52449,spls,52wk Low,14.75,bloomberg
52450,spls,Shares Outstanding,713154000.0,bloomberg
52451,spls,Market cap,11353410000.0,bloomberg
52452,spls,Yield,2.387,bloomberg
52453,spls,Dividend,0.1,bloomberg
52454,spls,EPS,1.28,bloomberg
52455,spls,Change %,0.7595,boston-com
52456,spls,Last trading price,15.92,boston-com
52457,spls,Open price,15.89,boston-com
52458,spls,Change $,0.12,boston-com
52459,spls,Volume,10793912.0,boston-com
52460,spls,Today's high,15.98,boston-com
52461,spls,Today's low,15.73,boston-com
52462,spls,Previous close,15.8,boston-com
52463,spls,52wk High,23.75,boston-com
52464,spls,52wk Low,14.75,boston-com
52465,spls,Shares Outstanding,713154085.0,boston-com
52466,spls,Change %,0.7595,bostonmerchant
52467,spls,Last trading price,15.92,bostonmerchant
