Object,Property,Value
Object1930,Property5,353895
Object1930,Property6,309185
Object1930,Property7,243011
Object1930,Property8,368978
Object1930,Property9,463482
Object1930,Property10,263414
Object1931,Property1,347148
Object1931,Property2,167128
Object1931,Property3,350542
Object1931,Property4,418849
Object1931,Property5,425571
Object1931,Property6,458666
Object1931,Property7,388033
Object1931,Property8,226015
Object1931,Property9,347846
Object1931,Property10,316074
Object1932,Property1,411820
Object1932,Property2,423884
Object1932,Property3,469551
Object1932,Property4,357130
Object1932,Property5,280375
Object1932,Property6,492387
Object1932,Property7,305656
Object1932,Property8,315142
Object1932,Property9,317526
Object1932,Property10,115410
Object1933,Property1,355248
Object1933,Property2,493765
Object1933,Property3,182052
Object1933,Property4,210619
Object1933,Property5,117389
Object1933,Property6,358835
Object1933,Property7,337945
Object1933,Property8,490387
Object1933,Property9,436858
Object1933,Property10,437406
Object1934,Property1,119286
Object1934,Property2,236548
Object1934,Property3,407415
Object1934,Property4,425556
Object1934,Property5,282788
Object1934,Property6,415216
Object1934,Property7,164245
Object1934,Property8,192778
Object1934,Property9,461511
Object1934,Property10,457216
Object1935,Property1,355287
Object1935,Property2,116006
Object1935,Property3,243713
Object1935,Property4,479571
Object1935,Property5,193890
Object1935,Property6,145439
Object1935,Property7,134504
Object1935,Property8,359512
Object1935,Property9,223689
Object1935,Property10,161918
Object1936,Property1,304904
Object1936,Property2,112960
Object1936,Property3,346420
Object1936,Property4,134062
Object1936,Property5,475938
Object1936,Property6,233474
Object1936,Property7,361664
Object1936,Property8,216944
Object1936,Property9,223207
Object1936,Property10,365895
Object1937,Property1,156516
Object1937,Property2,376668
Object1937,Property3,495989
Object1937,Property4,418914
Object1937,Property5,428872
Object1937,Property6,245726
Object1937,Property7,267540
Object1937,Property8,165066
Object1937,Property9,280800
Object1937,Property10,459323
Object1938,Property1,416508
Object1938,Property2,118350
Object1938,Property3,277277
Object1938,Property4,269408
Object1938,Property5,383649
Object1938,Property6,158266
Object1938,Property7,331550
Object1938,Property8,266852
Object1938,Property9,463225
Object1938,Property10,161977
Object1939,Property1,359000
Object1939,Property2,226469
Object1939,Property3,469840
Object1939,Property4,339317
Object1939,Property5,321716
Object1939,Property6,115005
Object1939,Property7,406123
Object1939,Property8,240646
Object1939,Property9,466091
Object1939,Property10,132309
Object1940,Property1,274098
Object1940,Property2,287202
Object1940,Property3,172237
Object1940,Property4,132172
Object1940,Property5,313281
Object1940,Property6,448805
Object1940,Property7,256836
Object1940,Property8,454935
Object1940,Property9,121154
Object1940,Property10,447701
Object1941,Property1,290423
Object1941,Property2,460406
Object1941,Property3,339954
Object1941,Property4,315926
Object1941,Property5,254008
Object1941,Property6,345872
Object1941,Property7,275574
Object1941,Property8,165985
Object1941,Property9,211452
Object1941,Property10,265650
Object1942,Property1,453896
Object1942,Property2,460020
Object1942,Property3,162723
Object1942,Property4,350666
Object1942,Property5,360701
Object1942,Property6,151991
Object1942,Property7,270111
Object1942,Property8,147658
Object1942,Property9,106330
Object1942,Property10,212139
Object1943,Property1,265549
Object1943,Property2,139936
Object1943,Property3,483084
Object1943,Property4,207227
Object1943,Property5,432802
Object1943,Property6,339940
Object1943,Property7,410177
Object1943,Property8,147997
Object1943,Property9,183295
Object1943,Property10,179524
Object1944,Property1,498385
Object1944,Property2,417994
Object1944,Property3,208424
Object1944,Property4,181728
Object1944,Property5,227425
Object1944,Property6,211634
Object1944,Property7,214445
Object1944,Property8,402791
Object1944,Property9,150723
Object1944,Property10,382254
Object1945,Property1,283119
Object1945,Property2,176300
Object1945,Property3,136121
Object1945,Property4,123518
Object1945,Property5,134649
Object1945,Property6,460719
Object1945,Property7,486028
Object1945,Property8,123071
Object1945,Property9,448516
Object1945,Property10,249626
Object1946,Property1,191295
Object1946,Property2,119151
Object1946,Property3,328909
Object1946,Property4,456536
Object1946,Property5,116708
Object1946,Property6,193958
Object1946,Property7,331945
Object1946,Property8,217543
Object1946,Property9,139358
Object1946,Property10,150483
Object1947,Property1,193115
Object1947,Property2,450785
Object1947,Property3,417258
Object1947,Property4,389119
Object1947,Property5,259679
Object1947,Property6,106998
Object1947,Property7,377565
Object1947,Property8,171062
Object1947,Property9,259472
Object1947,Property10,133856
Object1948,Property1,392704
Object1948,Property2,305012
Object1948,Property3,123009
Object1948,Property4,450998
Object1948,Property5,137433
Object1948,Property6,375491
Object1948,Property7,238717
Object1948,Property8,375544
Object1948,Property9,493653
Object1948,Property10,315762
Object1949,Property1,260709
Object1949,Property2,476634
Object1949,Property3,494528
Object1949,Property4,372457
Object1949,Property5,121811
Object1949,Property6,399939
Object1949,Property7,260283
Object1949,Property8,188107
Object1949,Property9,200121
Object1949,Property10,421293
Object1950,Property1,141763
Object1950,Property2,474813
Object1950,Property3,291028
Object1950,Property4,393499
Object1950,Property5,108990
Object1950,Property6,484425
Object1950,Property7,374008
Object1950,Property8,112862
Object1950,Property9,110272
Object1950,Property10,110560
Object1951,Property1,140918
Object1951,Property2,277945
Object1951,Property3,272164
Object1951,Property4,330852
Object1951,Property5,301770
Object1951,Property6,461626
Object1951,Property7,184164
Object1951,Property8,280289
Object1951,Property9,142251
Object1951,Property10,399265
Object1952,Property1,213480
Object1952,Property2,457060
Object1952,Property3,159534
Object1952,Property4,433862
Object1952,Property5,259549
Object1952,Property6,101136
Object1952,Property7,345052
Object1952,Property8,273769
Object1952,Property9,330403
Object1952,Property10,447596
Object1953,Property1,205813
Object1953,Property2,292715
Object1953,Property3,145267
Object1953,Property4,242293
Object1953,Property5,317017
Object1953,Property6,145895
Object1953,Property7,401778
Object1953,Property8,232785
Object1953,Property9,221038
Object1953,Property10,194455
Object1954,Property1,283269
Object1954,Property2,432926
Object1954,Property3,241972
Object1954,Property4,201106
Object1954,Property5,120232
Object1954,Property6,257903
Object1954,Property7,346855
Object1954,Property8,420366
Object1954,Property9,204156
Object1954,Property10,244227
Object1955,Property1,127006
Object1955,Property2,364626
Object1955,Property3,336597
Object1955,Property4,444433
Object1955,Property5,368578
Object1955,Property6,459335
Object1955,Property7,136090
Object1955,Property8,322639
Object1955,Property9,487645
Object1955,Property10,167368
Object1956,Property1,431462
Object1956,Property2,489355
Object1956,Property3,108243
Object1956,Property4,463493
Object1956,Property5,127060
Object1956,Property6,364354
Object1956,Property7,456044
Object1956,Property8,204910
Object1956,Property9,337715
Object1956,Property10,319683
Object1957,Property1,263579
Object1957,Property2,186963
Object1957,Property3,382009
Object1957,Property4,483728
Object1957,Property5,147670
Object1957,Property6,405757
Object1957,Property7,179805
Object1957,Property8,346649
Object1957,Property9,174077
Object1957,Property10,270843
Object1958,Property1,363308
Object1958,Property2,119836
Object1958,Property3,415914
Object1958,Property4,108236
Object1958,Property5,243655
Object1958,Property6,431762
Object1958,Property7,162284
Object1958,Property8,426614
Object1958,Property9,448624
Object1958,Property10,180873
Object1959,Property1,160941
Object1959,Property2,356387
Object1959,Property3,226766
Object1959,Property4,245895
Object1959,Property5,205651
Object1959,Property6,181291
Object1959,Property7,184571
Object1959,Property8,370076
Object1959,Property9,427056
Object1959,Property10,289529
Object1960,Property1,112401
Object1960,Property2,443427
Object1960,Property3,444637
Object1960,Property4,329560
Object1960,Property5,385640
Object1960,Property6,431170
Object1960,Property7,352589
Object1960,Property8,401101
Object1960,Property9,402250
Object1960,Property10,464065
Object1961,Property1,403295
Object1961,Property2,234533
Object1961,Property3,285894
Object1961,Property4,219702
Object1961,Property5,382980
Object1961,Property6,157975
Object1961,Property7,205051
Object1961,Property8,226801
Object1961,Property9,271798
Object1961,Property10,291733
Object1962,Property1,426400
Object1962,Property2,216535
Object1962,Property3,156095
Object1962,Property4,323088
Object1962,Property5,394991
Object1962,Property6,183331
Object1962,Property7,291700
Object1962,Property8,250766
Object1962,Property9,463299
Object1962,Property10,233723
Object1963,Property1,267504
Object1963,Property2,221494
Object1963,Property3,164710
Object1963,Property4,118674
Object1963,Property5,287368
Object1963,Property6,412440
Object1963,Property7,138221
Object1963,Property8,482406
Object1963,Property9,131672
Object1963,Property10,208170
Object1964,Property1,242585
Object1964,Property2,266866
Object1964,Property3,373386
Object1964,Property4,441264
Object1964,Property5,488815
Object1964,Property6,336811
Object1964,Property7,392627
Object1964,Property8,299620
Object1964,Property9,100804
Object1964,Property10,386762
Object1965,Property1,173577
Object1965,Property2,154237
Object1965,Property3,374678
Object1965,Property4,422356
Object1965,Property5,270620
Object1965,Property6,314227
Object1965,Property7,201630
Object1965,Property8,296496
Object1965,Property9,347880
Object1965,Property10,415620
Object1966,Property1,184675
Object1966,Property2,298368
Object1966,Property3,244797
Object1966,Property4,322267
Object1966,Property5,449047
Object1966,Property6,135206
Object1966,Property7,494534
Object1966,Property8,254607
Object1966,Property9,364835
Object1966,Property10,291802
Object1967,Property1,298832
Object1967,Property2,386500
Object1967,Property3,341980
Object1967,Property4,287541
Object1967,Property5,122940
Object1967,Property6,351505
Object1967,Property7,163391
Object1967,Property8,430187
Object1967,Property9,104589
Object1967,Property10,365846
Object1968,Property1,417098
Object1968,Property2,343511
Object1968,Property3,331776
Object1968,Property4,223816
Object1968,Property5,452877
Object1968,Property6,177509
Object1968,Property7,475824
Object1968,Property8,472923
Object1968,Property9,320324
Object1968,Property10,106546
Object1969,Property1,122880
Object1969,Property2,405092
Object1969,Property3,207017
Object1969,Property4,227800
Object1969,Property5,496068
Object1969,Property6,105082
Object1969,Property7,395911
Object1969,Property8,427663
Object1969,Property9,350401
Object1969,Property10,185834
Object1970,Property1,209586
Object1970,Property2,181020
Object1970,Property3,462630
Object1970,Property4,346504
Object1970,Property5,264371
Object1970,Property6,343488
Object1970,Property7,211002
Object1970,Property8,393893
Object1970,Property9,237241
Object1970,Property10,374716
Object1971,Property1,157267
Object1971,Property2,136450
Object1971,Property3,469403
Object1971,Property4,128097
Object1971,Property5,448587
Object1971,Property6,186362
Object1971,Property7,356925
Object1971,Property8,137756
Object1971,Property9,398672
Object1971,Property10,140134
Object1972,Property1,151067
Object1972,Property2,117607
Object1972,Property3,116221
Object1972,Property4,200822
Object1972,Property5,280118
Object1972,Property6,388875
Object1972,Property7,252346
Object1972,Property8,114638
Object1972,Property9,382373
Object1972,Property10,331160
Object1973,Property1,134719
Object1973,Property2,155453
Object1973,Property3,413059
Object1973,Property4,403046
Object1973,Property5,342055
Object1973,Property6,145769
Object1973,Property7,310377
Object1973,Property8,183641
Object1973,Property9,200490
Object1973,Property10,373673
Object1974,Property1,325564
