Object,Property,Value
Object937,Property8,311029
Object937,Property9,340078
Object937,Property10,222809
Object938,Property1,420997
Object938,Property2,449641
Object938,Property3,450423
Object938,Property4,370406
Object938,Property5,245823
Object938,Property6,499241
Object938,Property7,203086
Object938,Property8,225971
Object938,Property9,379200
Object938,Property10,338437
Object939,Property1,131726
Object939,Property2,359395
Object939,Property3,417233
Object939,Property4,462294
Object939,Property5,184858
Object939,Property6,123721
Object939,Property7,354274
Object939,Property8,172481
Object939,Property9,125429
Object939,Property10,133182
Object940,Property1,473614
Object940,Property2,488213
Object940,Property3,333052
Object940,Property4,181111
Object940,Property5,192391
Object940,Property6,491228
Object940,Property7,475719
Object940,Property8,276341
Object940,Property9,181721
Object940,Property10,469158
Object941,Property1,490359
Object941,Property2,474983
Object941,Property3,203020
Object941,Property4,438252
Object941,Property5,141508
Object941,Property6,281031
Object941,Property7,247942
Object941,Property8,250596
Object941,Property9,291128
Object941,Property10,239796
Object942,Property1,258435
Object942,Property2,453890
Object942,Property3,249114
Object942,Property4,486717
Object942,Property5,395823
Object942,Property6,401791
Object942,Property7,356544
Object942,Property8,385746
Object942,Property9,128807
Object942,Property10,419438
Object943,Property1,216678
Object943,Property2,111177
Object943,Property3,341714
Object943,Property4,477865
Object943,Property5,161574
Object943,Property6,234205
Object943,Property7,112841
Object943,Property8,271283
Object943,Property9,187019
Object943,Property10,468854
Object944,Property1,259235
Object944,Property2,411191
Object944,Property3,313177
Object944,Property4,255761
Object944,Property5,203592
Object944,Property6,247112
Object944,Property7,263231
Object944,Property8,124306
Object944,Property9,133526
Object944,Property10,187621
Object945,Property1,298858
Object945,Property2,163653
Object945,Property3,134251
Object945,Property4,361240
Object945,Property5,242309
Object945,Property6,162159
Object945,Property7,496474
Object945,Property8,315561
Object945,Property9,297465
Object945,Property10,102046
Object946,Property1,160742
Object946,Property2,152388
Object946,Property3,369285
Object946,Property4,339290
Object946,Property5,355570
Object946,Property6,272055
Object946,Property7,201052
Object946,Property8,344432
Object946,Property9,145162
Object946,Property10,374774
Object947,Property1,187162
Object947,Property2,459168
Object947,Property3,362226
Object947,Property4,463853
Object947,Property5,154872
Object947,Property6,254054
Object947,Property7,443643
Object947,Property8,157769
Object947,Property9,283399
Object947,Property10,493784
Object948,Property1,455243
Object948,Property2,301044
Object948,Property3,270212
Object948,Property4,474831
Object948,Property5,144127
Object948,Property6,389112
Object948,Property7,484830
Object948,Property8,300556
Object948,Property9,432597
Object948,Property10,415761
Object949,Property1,234172
Object949,Property2,254204
Object949,Property3,106781
Object949,Property4,378985
Object949,Property5,403075
Object949,Property6,415519
Object949,Property7,150475
Object949,Property8,241203
Object949,Property9,239758
Object949,Property10,477810
Object950,Property1,486334
Object950,Property2,226047
Object950,Property3,277131
Object950,Property4,388549
Object950,Property5,439442
Object950,Property6,177226
Object950,Property7,463659
Object950,Property8,367188
Object950,Property9,482989
Object950,Property10,192284
Object951,Property1,455404
Object951,Property2,230735
Object951,Property3,487441
Object951,Property4,255589
Object951,Property5,493742
Object951,Property6,389913
Object951,Property7,459397
Object951,Property8,271820
Object951,Property9,244446
Object951,Property10,427129
Object952,Property1,199246
Object952,Property2,249409
Object952,Property3,142624
Object952,Property4,343728
Object952,Property5,150138
Object952,Property6,390867
Object952,Property7,470059
Object952,Property8,171119
Object952,Property9,377877
Object952,Property10,267720
Object953,Property1,173196
Object953,Property2,207143
Object953,Property3,179825
Object953,Property4,342688
Object953,Property5,160428
Object953,Property6,185951
Object953,Property7,338086
Object953,Property8,424446
Object953,Property9,158456
Object953,Property10,407625
Object954,Property1,406565
Object954,Property2,455246
Object954,Property3,127625
Object954,Property4,327480
Object954,Property5,237802
Object954,Property6,231619
Object954,Property7,454404
Object954,Property8,477170
Object954,Property9,379153
Object954,Property10,162403
Object955,Property1,206317
Object955,Property2,229216
Object955,Property3,477532
Object955,Property4,120038
Object955,Property5,279901
Object955,Property6,274030
Object955,Property7,323779
Object955,Property8,180941
Object955,Property9,488608
Object955,Property10,449585
Object956,Property1,224718
Object956,Property2,235154
Object956,Property3,333005
Object956,Property4,213326
Object956,Property5,402758
Object956,Property6,357452
Object956,Property7,313111
Object956,Property8,321767
Object956,Property9,169468
Object956,Property10,401337
Object957,Property1,331023
Object957,Property2,213036
Object957,Property3,140039
Object957,Property4,431756
Object957,Property5,363867
Object957,Property6,100758
Object957,Property7,152575
Object957,Property8,247473
Object957,Property9,280673
Object957,Property10,370808
Object958,Property1,398743
Object958,Property2,333911
Object958,Property3,339444
Object958,Property4,323414
Object958,Property5,128519
Object958,Property6,120913
Object958,Property7,464241
Object958,Property8,447232
Object958,Property9,241364
Object958,Property10,131810
Object959,Property1,428183
Object959,Property2,170972
Object959,Property3,290150
Object959,Property4,341031
Object959,Property5,401120
Object959,Property6,326107
Object959,Property7,449508
Object959,Property8,470779
Object959,Property9,266166
Object959,Property10,185687
Object960,Property1,136593
Object960,Property2,190043
Object960,Property3,389838
Object960,Property4,328742
Object960,Property5,416003
Object960,Property6,218314
Object960,Property7,269824
Object960,Property8,140813
Object960,Property9,421268
Object960,Property10,238984
Object961,Property1,452767
Object961,Property2,237602
Object961,Property3,464647
Object961,Property4,227813
Object961,Property5,110275
Object961,Property6,293359
Object961,Property7,310889
Object961,Property8,450954
Object961,Property9,128679
Object961,Property10,111071
Object962,Property1,423906
Object962,Property2,269492
Object962,Property3,446705
Object962,Property4,171565
Object962,Property5,366153
Object962,Property6,428651
Object962,Property7,247490
Object962,Property8,134622
Object962,Property9,244891
Object962,Property10,450345
Object963,Property1,138881
Object963,Property2,448310
Object963,Property3,157182
Object963,Property4,445177
Object963,Property5,433894
Object963,Property6,251191
Object963,Property7,324280
Object963,Property8,161137
Object963,Property9,340653
Object963,Property10,188833
Object964,Property1,284570
Object964,Property2,118761
Object964,Property3,285030
Object964,Property4,290902
Object964,Property5,254623
Object964,Property6,185502
Object964,Property7,176499
Object964,Property8,160748
Object964,Property9,363430
Object964,Property10,127207
Object965,Property1,210832
Object965,Property2,132381
Object965,Property3,472750
Object965,Property4,384252
Object965,Property5,113881
Object965,Property6,154780
Object965,Property7,270330
Object965,Property8,213416
Object965,Property9,393308
Object965,Property10,296814
Object966,Property1,476010
Object966,Property2,251589
Object966,Property3,304305
Object966,Property4,442204
Object966,Property5,231657
Object966,Property6,144243
Object966,Property7,335421
Object966,Property8,127084
Object966,Property9,464213
Object966,Property10,160833
Object967,Property1,252018
Object967,Property2,355582
Object967,Property3,233283
Object967,Property4,327460
Object967,Property5,306345
Object967,Property6,489217
Object967,Property7,280524
Object967,Property8,154878
Object967,Property9,458904
Object967,Property10,410680
Object968,Property1,168393
Object968,Property2,408411
Object968,Property3,341765
Object968,Property4,281418
Object968,Property5,127057
Object968,Property6,168014
Object968,Property7,274152
Object968,Property8,327446
Object968,Property9,273028
Object968,Property10,132719
Object969,Property1,434180
Object969,Property2,194133
Object969,Property3,309188
Object969,Property4,230096
Object969,Property5,362525
Object969,Property6,120174
Object969,Property7,261339
Object969,Property8,425975
Object969,Property9,489940
Object969,Property10,175995
Object970,Property1,453861
Object970,Property2,105300
Object970,Property3,325836
Object970,Property4,230468
Object970,Property5,267974
Object970,Property6,289304
Object970,Property7,381174
Object970,Property8,498369
Object970,Property9,459605
Object970,Property10,192786
Object971,Property1,386451
Object971,Property2,224093
Object971,Property3,334442
Object971,Property4,487950
Object971,Property5,482174
Object971,Property6,198943
Object971,Property7,356808
Object971,Property8,327063
Object971,Property9,361596
Object971,Property10,379962
Object972,Property1,196020
Object972,Property2,320961
Object972,Property3,339410
Object972,Property4,239177
Object972,Property5,359491
Object972,Property6,157075
Object972,Property7,400867
Object972,Property8,109347
Object972,Property9,321755
Object972,Property10,199269
Object973,Property1,351043
Object973,Property2,481691
Object973,Property3,134014
Object973,Property4,243531
Object973,Property5,248942
Object973,Property6,476744
Object973,Property7,191075
Object973,Property8,453054
Object973,Property9,352639
Object973,Property10,343159
Object974,Property1,467925
Object974,Property2,158977
Object974,Property3,112074
Object974,Property4,326796
Object974,Property5,399882
Object974,Property6,138626
Object974,Property7,474829
Object974,Property8,407345
Object974,Property9,151632
Object974,Property10,265958
Object975,Property1,405301
Object975,Property2,292889
Object975,Property3,435495
Object975,Property4,360510
Object975,Property5,132240
Object975,Property6,410088
Object975,Property7,215150
Object975,Property8,308753
Object975,Property9,198945
Object975,Property10,297313
Object976,Property1,123144
Object976,Property2,498187
Object976,Property3,214978
Object976,Property4,156150
Object976,Property5,348227
Object976,Property6,313369
Object976,Property7,436064
